"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"12/14/1999","AQS","320310016","1","20.1","ug/m3 LC","68","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"12/17/1999","AQS","320310016","1","31.9","ug/m3 LC","93","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"12/20/1999","AQS","320310016","1","21.9","ug/m3 LC","72","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"12/23/1999","AQS","320310016","1","20.6","ug/m3 LC","69","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"12/26/1999","AQS","320310016","1","19.1","ug/m3 LC","66","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"12/29/1999","AQS","320310016","1","32.8","ug/m3 LC","95","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"01/06/1999","AQS","320310016","2","58.1","ug/m3 LC","152","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"01/12/1999","AQS","320310016","2","8.3","ug/m3 LC","35","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"01/18/1999","AQS","320310016","2","4","ug/m3 LC","17","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"01/24/1999","AQS","320310016","2","7","ug/m3 LC","29","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"01/30/1999","AQS","320310016","2","9.8","ug/m3 LC","41","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"02/05/1999","AQS","320310016","2","5.9","ug/m3 LC","25","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"02/11/1999","AQS","320310016","2","9.6","ug/m3 LC","40","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"02/17/1999","AQS","320310016","2","2.8","ug/m3 LC","12","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"02/23/1999","AQS","320310016","2","5.5","ug/m3 LC","23","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"03/01/1999","AQS","320310016","2","3.2","ug/m3 LC","13","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"03/07/1999","AQS","320310016","2","9","ug/m3 LC","38","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"03/13/1999","AQS","320310016","2","12.1","ug/m3 LC","51","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"03/19/1999","AQS","320310016","2","9.1","ug/m3 LC","38","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"03/25/1999","AQS","320310016","2","6.1","ug/m3 LC","25","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"03/31/1999","AQS","320310016","2","3.2","ug/m3 LC","13","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"04/06/1999","AQS","320310016","2","6.6","ug/m3 LC","28","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"04/12/1999","AQS","320310016","2","8.8","ug/m3 LC","37","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"04/18/1999","AQS","320310016","2","9.2","ug/m3 LC","38","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"04/24/1999","AQS","320310016","2","5","ug/m3 LC","21","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"04/30/1999","AQS","320310016","2","4.5","ug/m3 LC","19","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"05/06/1999","AQS","320310016","2","6.5","ug/m3 LC","27","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"05/12/1999","AQS","320310016","2","7.2","ug/m3 LC","30","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"05/18/1999","AQS","320310016","2","5.6","ug/m3 LC","23","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"05/24/1999","AQS","320310016","2","7.5","ug/m3 LC","31","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"05/30/1999","AQS","320310016","2","7","ug/m3 LC","29","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"06/05/1999","AQS","320310016","2","4.4","ug/m3 LC","18","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"06/11/1999","AQS","320310016","2","7.8","ug/m3 LC","33","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"06/17/1999","AQS","320310016","2","8","ug/m3 LC","33","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"06/23/1999","AQS","320310016","2","7.1","ug/m3 LC","30","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"06/29/1999","AQS","320310016","2","5.6","ug/m3 LC","23","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"07/05/1999","AQS","320310016","2","5.1","ug/m3 LC","21","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"07/11/1999","AQS","320310016","2","8.8","ug/m3 LC","37","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"07/14/1999","AQS","320310016","2","10.3","ug/m3 LC","43","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"07/17/1999","AQS","320310016","2","5.8","ug/m3 LC","24","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"07/23/1999","AQS","320310016","2","8.2","ug/m3 LC","34","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"07/29/1999","AQS","320310016","2","6","ug/m3 LC","25","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"08/04/1999","AQS","320310016","2","5.1","ug/m3 LC","21","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"08/10/1999","AQS","320310016","2","4.5","ug/m3 LC","19","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"08/16/1999","AQS","320310016","2","6.7","ug/m3 LC","28","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"08/22/1999","AQS","320310016","2","6.4","ug/m3 LC","27","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"08/28/1999","AQS","320310016","2","14.4","ug/m3 LC","56","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"09/03/1999","AQS","320310016","2","17.3","ug/m3 LC","62","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"09/15/1999","AQS","320310016","2","9.2","ug/m3 LC","38","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"09/21/1999","AQS","320310016","2","8.6","ug/m3 LC","36","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"09/27/1999","AQS","320310016","2","4.8","ug/m3 LC","20","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"09/30/1999","AQS","320310016","2","23.6","ug/m3 LC","75","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"10/03/1999","AQS","320310016","2","22","ug/m3 LC","72","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"10/09/1999","AQS","320310016","2","7.1","ug/m3 LC","30","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"10/15/1999","AQS","320310016","2","6.5","ug/m3 LC","27","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"10/21/1999","AQS","320310016","2","11.3","ug/m3 LC","47","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"10/27/1999","AQS","320310016","2","7.8","ug/m3 LC","33","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"11/02/1999","AQS","320310016","2","15.3","ug/m3 LC","58","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"11/08/1999","AQS","320310016","2","6.6","ug/m3 LC","28","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"11/14/1999","AQS","320310016","2","13.9","ug/m3 LC","55","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"11/20/1999","AQS","320310016","2","2.3","ug/m3 LC","10","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"11/26/1999","AQS","320310016","2","13.3","ug/m3 LC","54","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"12/02/1999","AQS","320310016","2","8.8","ug/m3 LC","37","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"12/08/1999","AQS","320310016","2","12.9","ug/m3 LC","53","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"12/11/1999","AQS","320310016","2","20.5","ug/m3 LC","69","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"12/14/1999","AQS","320310016","2","20.3","ug/m3 LC","68","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"12/20/1999","AQS","320310016","2","21.5","ug/m3 LC","71","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"12/26/1999","AQS","320310016","2","20.3","ug/m3 LC","68","Reno3","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.52508333","-119.8077167"
"06/05/1999","AQS","320312002","1","5","ug/m3 LC","21","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"06/08/1999","AQS","320312002","1","3","ug/m3 LC","13","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"06/11/1999","AQS","320312002","1","7","ug/m3 LC","29","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"06/20/1999","AQS","320312002","1","4","ug/m3 LC","17","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"06/23/1999","AQS","320312002","1","6","ug/m3 LC","25","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"06/26/1999","AQS","320312002","1","5","ug/m3 LC","21","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"06/29/1999","AQS","320312002","1","6","ug/m3 LC","25","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"07/02/1999","AQS","320312002","1","5","ug/m3 LC","21","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"07/08/1999","AQS","320312002","1","5","ug/m3 LC","21","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"07/11/1999","AQS","320312002","1","8","ug/m3 LC","33","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"07/14/1999","AQS","320312002","1","9","ug/m3 LC","38","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"07/17/1999","AQS","320312002","1","5","ug/m3 LC","21","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"07/20/1999","AQS","320312002","1","10","ug/m3 LC","42","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"07/23/1999","AQS","320312002","1","6","ug/m3 LC","25","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"07/26/1999","AQS","320312002","1","7","ug/m3 LC","29","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"07/29/1999","AQS","320312002","1","4","ug/m3 LC","17","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"08/01/1999","AQS","320312002","1","5","ug/m3 LC","21","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"08/04/1999","AQS","320312002","1","4","ug/m3 LC","17","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"08/07/1999","AQS","320312002","1","4","ug/m3 LC","17","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"08/10/1999","AQS","320312002","1","5","ug/m3 LC","21","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"08/13/1999","AQS","320312002","1","4","ug/m3 LC","17","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"08/16/1999","AQS","320312002","1","5","ug/m3 LC","21","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"08/19/1999","AQS","320312002","1","6","ug/m3 LC","25","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"08/22/1999","AQS","320312002","1","5","ug/m3 LC","21","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"08/25/1999","AQS","320312002","1","22","ug/m3 LC","72","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"08/28/1999","AQS","320312002","1","7","ug/m3 LC","29","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"08/31/1999","AQS","320312002","1","5","ug/m3 LC","21","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"09/03/1999","AQS","320312002","1","19","ug/m3 LC","66","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"09/06/1999","AQS","320312002","1","7","ug/m3 LC","29","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"09/09/1999","AQS","320312002","1","11","ug/m3 LC","46","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"09/12/1999","AQS","320312002","1","4","ug/m3 LC","17","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"09/15/1999","AQS","320312002","1","5","ug/m3 LC","21","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"09/18/1999","AQS","320312002","1","6","ug/m3 LC","25","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"09/21/1999","AQS","320312002","1","5","ug/m3 LC","21","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"10/03/1999","AQS","320312002","1","18","ug/m3 LC","63","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"10/05/1999","AQS","320312002","1","8","ug/m3 LC","33","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"10/06/1999","AQS","320312002","1","4","ug/m3 LC","17","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"10/09/1999","AQS","320312002","1","2","ug/m3 LC","8","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"10/12/1999","AQS","320312002","1","4","ug/m3 LC","17","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"10/15/1999","AQS","320312002","1","5","ug/m3 LC","21","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"10/18/1999","AQS","320312002","1","5","ug/m3 LC","21","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"10/21/1999","AQS","320312002","1","3","ug/m3 LC","13","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"10/24/1999","AQS","320312002","1","5","ug/m3 LC","21","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"10/27/1999","AQS","320312002","1","2","ug/m3 LC","8","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"10/30/1999","AQS","320312002","1","4","ug/m3 LC","17","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"11/02/1999","AQS","320312002","1","3","ug/m3 LC","13","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"11/05/1999","AQS","320312002","1","6","ug/m3 LC","25","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"11/08/1999","AQS","320312002","1","5","ug/m3 LC","21","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"11/11/1999","AQS","320312002","1","10","ug/m3 LC","42","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"11/14/1999","AQS","320312002","1","15","ug/m3 LC","57","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"11/17/1999","AQS","320312002","1","4","ug/m3 LC","17","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"11/25/1999","AQS","320312002","1","11","ug/m3 LC","46","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"11/26/1999","AQS","320312002","1","8","ug/m3 LC","33","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"11/27/1999","AQS","320312002","1","7","ug/m3 LC","29","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"11/29/1999","AQS","320312002","1","3","ug/m3 LC","13","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"12/02/1999","AQS","320312002","1","3","ug/m3 LC","13","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"12/05/1999","AQS","320312002","1","8","ug/m3 LC","33","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"12/08/1999","AQS","320312002","1","6","ug/m3 LC","25","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"12/11/1999","AQS","320312002","1","11","ug/m3 LC","46","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"12/14/1999","AQS","320312002","1","10","ug/m3 LC","42","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"12/17/1999","AQS","320312002","1","11","ug/m3 LC","46","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"12/20/1999","AQS","320312002","1","5","ug/m3 LC","21","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"12/23/1999","AQS","320312002","1","8","ug/m3 LC","33","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"12/26/1999","AQS","320312002","1","3","ug/m3 LC","13","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"12/29/1999","AQS","320312002","1","14","ug/m3 LC","55","Incline","1","100.0000","88101","PM2.5 - Local Conditions","39900","Reno, NV","32","Nevada","031","Washoe","39.25040911","-119.956738"
"01/02/1999","AQS","320330101","1","1.8","ug/m3 LC","8","Great Basin NP - Maintenance Yard","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","32","Nevada","033","White Pine","39.00512","-114.21593"
"01/06/1999","AQS","320330101","1","1.3","ug/m3 LC","5","Great Basin NP - Maintenance Yard","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","32","Nevada","033","White Pine","39.00512","-114.21593"
"01/09/1999","AQS","320330101","1","1.2","ug/m3 LC","5","Great Basin NP - Maintenance Yard","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","32","Nevada","033","White Pine","39.00512","-114.21593"
"01/13/1999","AQS","320330101","1","2.4","ug/m3 LC","10","Great Basin NP - Maintenance Yard","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","32","Nevada","033","White Pine","39.00512","-114.21593"
"01/16/1999","AQS","320330101","1","0.5","ug/m3 LC","2","Great Basin NP - Maintenance Yard","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","32","Nevada","033","White Pine","39.00512","-114.21593"
"01/20/1999","AQS","320330101","1","1.2","ug/m3 LC","5","Great Basin NP - Maintenance Yard","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","32","Nevada","033","White Pine","39.00512","-114.21593"
"01/23/1999","AQS","320330101","1","1.2","ug/m3 LC","5","Great Basin NP - Maintenance Yard","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","32","Nevada","033","White Pine","39.00512","-114.21593"
